1.664058080000000000e+08,7.217237120000000000e+08,5.141212160000000000e+08,4.440105920000000000e+08,1.405846656000000000e+09,2.214724480000000000e+08,7.240989440000000000e+08,4.903100800000000000e+07,6.132962400000000000e+07,1.015915776000000000e+09,2.261661696000000000e+09,1.448517920000000000e+08,2.711537600000000000e+08,2.273079680000000000e+08,8.149456000000000000e+07,2.499792320000000000e+08,9.544220800000000000e+08,7.967782400000000000e+07,2.133335808000000000e+09,2.173054400000000000e+08,2.199211200000000000e+08,2.039669600000000000e+08,1.457785600000000000e+09,3.574534622876115441e+08,2.708025600000000000e+08,1.578517600000000000e+08,4.678293120000000000e+08,4.618337280000000000e+09,3.596104960000000000e+08,3.120112640000000000e+08,7.859771520000000000e+08,2.404861440000000000e+09,6.834410240000000000e+08,5.506915200000000000e+08,1.207705856000000000e+09,3.006122560000000000e+08,3.984779840000000000e+08,1.579582400000000000e+08,1.979141920000000000e+08,5.357471600000000000e+07,9.161393280000000000e+08,1.712636800000000000e+08,1.753815680000000000e+08,7.288313600000000000e+08,5.795058560000000000e+08,6.231382800000000000e+07,6.911935360000000000e+08,4.429349440000000000e+08,1.691238240000000000e+08,1.282381568000000000e+09,6.783644800000000000e+08
1.344140513074505841e+06,5.033945500000000000e+06,6.018687500000000000e+06,3.080795882639260497e+06,7.649567500000000000e+06,6.968990625000000000e+05,2.898990250000000000e+06,2.445263401000316720e+06,3.652086333919727476e+05,7.970248000000000000e+06,1.270202080000000000e+08,1.124692661579437321e+06,4.950032500000000000e+06,1.467339250000000000e+06,4.367000937500000000e+05,1.518237286799974041e+06,1.579360700000000000e+07,1.600907500000000000e+06,1.491487360000000000e+08,2.356088546618489083e+06,9.253118750000000000e+05,1.163069750000000000e+06,5.268076061223975383e+06,1.187787800000000000e+07,3.941221562500000000e+05,1.449784625000000000e+06,1.801807375000000000e+06,1.150536640000000000e+08,4.620194500000000000e+06,1.124516250000000000e+06,4.247571500000000000e+06,4.633990080000000000e+08,1.493862125000000000e+06,6.988085500000000000e+06,2.458630750000000000e+06,1.195647900000000000e+07,9.959217000000000000e+06,5.869007500000000000e+05,4.427349000000000000e+06,1.662496750000000000e+06,1.277082600000000000e+07,1.685575000000000000e+06,8.121536250000000000e+05,3.680720750000000000e+06,2.648895750000000000e+06,1.137146500000000000e+06,1.542864700000000000e+07,3.030112800000000000e+07,7.457045000000000000e+05,7.612496000000000000e+06,5.019355500000000000e+06
1.603450878906250000e+04,1.806356095941175590e+04,1.406157956214071419e+04,1.205984765625000000e+05,2.189307187500000000e+05,3.527822212246583513e+04,4.133161752306692506e+04,5.489978906250000000e+04,2.058752734375000000e+04,1.191861093750000000e+05,5.074059000000000000e+06,5.969859375000000000e+03,1.658680937500000000e+05,2.734552539062500000e+04,9.861747555482525058e+03,1.729184375000000000e+04,3.116618945312500000e+04,9.133134765625000000e+03,3.563404000000000000e+07,3.693644652376011072e+04,1.130908691406250000e+04,1.104749151082616299e+04,5.094158917787820974e+04,2.187438736180641354e+04,1.510024121093750000e+04,2.325775000000000000e+04,2.745142968750000000e+04,8.811369285384342948e+04,2.338409375000000000e+04,5.471711423720026687e+03,4.354155859375000000e+04,4.821641200000000000e+07,1.476534891867253464e+04,1.265383437500000000e+05,4.143022265625000000e+04,1.754577402731168695e+04,1.575532031250000000e+05,1.611056054687500000e+04,2.936882812500000000e+04,1.372770703125000000e+04,9.911818750000000000e+04,2.305792382812500000e+04,1.387061887001006835e+04,3.375837486153546342e+04,3.502630743075750797e+04,1.122158007812500000e+04,1.725976171875000000e+04,1.102785097693093412e+05,1.105986103822921359e+04,2.155990937500000000e+05,4.097856640625000000e+04
1.415987915039062500e+03,9.314832508273269696e+00,1.041894989013671875e+02,1.975032585046028544e+03,4.318400878906250000e+03,1.184596801757812500e+03,5.812730957031250000e+03,4.937484130859375000e+02,6.913333496093750000e+03,5.365213378906250000e+03,5.898566406250000000e+03,2.193902039294288215e+02,1.268697656250000000e+04,1.658095458984375000e+03,9.295217285156250000e+02,1.885674682617187500e+03,1.453244323730468750e+02,3.245208105629230317e+02,2.216099804687500000e+04,2.755255126953125000e+03,7.597369384765625000e+02,2.413471069335937500e+02,3.491781494140625000e+03,8.703967637175998107e+01,2.675612060546875000e+03,3.488536071777343750e+01,8.699249877929687500e+02,8.523052734375000000e+03,9.006439208984375000e+00,2.130973815917968750e+00,5.294741210937500000e+03,4.747469500000000000e+06,1.783860778808593750e+01,1.310514978129271810e+02,6.115236816406250000e+03,3.398692626953125000e+03,5.480906250000000000e+03,3.246536403297519428e+03,3.650604980468750000e+03,8.870856323242187500e+02,5.196466796875000000e+03,1.904083618164062500e+03,3.244565425507569785e+02,1.873725952148437500e+03,3.705576009540344330e+03,2.209330810546875000e+03,7.957941406250000000e+03,5.213739746093750000e+03,9.320046386718750000e+02,2.560373291015625000e+03,1.941180053710937500e+03
1.147660400390625000e+03,5.708511352539062500e+00,7.509956359863281250e+01,1.111546142578125000e+03,4.292266601562500000e+03,5.317818603515625000e+02,5.481479492187500000e+03,4.454464111328125000e+02,6.161687500000000000e+03,5.202145019531250000e+03,5.428641601562500000e+03,1.115710601806640625e+02,1.263441113281250000e+04,1.179324951171875000e+03,9.057053833007812500e+02,1.860565429687500000e+03,4.218557739257812500e+01,2.698054199218750000e+02,5.083074218750000000e+03,2.560936767578125000e+03,4.709300537109375000e+02,8.119552612304687500e+01,2.065119140625000000e+03,6.481854248046875000e+01,2.568318847656250000e+03,3.020507812500000000e+01,4.838260498046875000e+02,7.435147949218750000e+03,7.971748352050781250e+00,4.282379150390625000e-02,3.510785156250000000e+03,7.531843750000000000e+04,9.742790222167968750e+00,8.548002624511718750e+01,5.736119140625000000e+03,3.218581054687500000e+03,5.316447753906250000e+03,3.203764648437500000e+03,3.457451904296875000e+03,8.684033813476562500e+02,2.522921142578125000e+03,1.502988403320312500e+03,1.550799865722656250e+02,1.608929077148437500e+03,3.283199462890625000e+03,1.852757690429687500e+03,7.598893066406250000e+03,4.767908203125000000e+03,5.167265625000000000e+02,2.506460937500000000e+03,1.896674560546875000e+03
5.473829956054687500e+02,7.537841796875000000e-03,7.280845642089843750e+00,5.302108764648437500e+02,4.192223144531250000e+03,1.821477355957031250e+02,4.905113769531250000e+03,3.435758361816406250e+02,5.504496093750000000e+03,4.176244628906250000e+03,5.382007324218750000e+03,2.810630798339843750e+00,1.257068750000000000e+04,5.479647216796875000e+02,3.927934875488281250e+02,1.744618041992187500e+03,1.065093994140625000e+00,8.766690063476562500e+01,4.055610351562500000e+03,2.188598632812500000e+03,2.043157043457031250e+02,1.175329589843750000e+01,3.755921936035156250e+02,4.803932189941406250e+00,2.120048828125000000e+03,2.668693542480468750e+00,2.027752685546875000e+02,5.900660156250000000e+03,7.970260620117187500e+00,1.602172851562500000e-04,1.454168579101562500e+03,5.449885546875000000e+04,7.701110839843750000e-02,1.221740722656250000e+01,5.077752441406250000e+03,2.888940429687500000e+03,4.889770996093750000e+03,3.107468505859375000e+03,1.655105834960937500e+03,5.721936035156250000e+02,1.654973876953125000e+03,4.295943603515625000e+02,1.491061401367187500e+01,5.076311035156250000e+02,2.040931152343750000e+03,7.297304687500000000e+02,6.924629882812500000e+03,4.371436035156250000e+03,1.136500091552734375e+02,2.251436523437500000e+03,1.592531005859375000e+03
7.195700073242187500e+01,1.602172851562500000e-04,1.358032226562500000e-03,1.409102478027343750e+02,3.938205810546875000e+03,7.700593566894531250e+01,4.396377929687500000e+03,9.070832824707031250e+01,5.183748046875000000e+03,3.278144287109375000e+03,4.993368652343750000e+03,5.111694335937500000e-04,1.237779492187500000e+04,5.754551696777343750e+01,7.015567016601562500e+01,1.508742187500000000e+03,5.187988281250000000e-04,1.676322937011718750e+00,2.503604248046875000e+03,1.374738159179687500e+03,6.585884094238281250e+01,6.504821777343750000e-02,6.315051269531250000e+01,1.159667968750000000e-02,1.519949462890625000e+03,3.662109375000000000e-04,1.078612823486328125e+02,4.241385742187500000e+03,7.969703674316406250e+00,1.602172851562500000e-04,3.262236328125000000e+02,2.886322656250000000e+04,1.068115234375000000e-04,1.190185546875000000e-03,4.081007324218750000e+03,2.601464355468750000e+03,4.231175292968750000e+03,2.952550292968750000e+03,1.589932861328125000e+02,2.440872497558593750e+02,9.059804687500000000e+02,9.868757629394531250e+01,1.266479492187500000e-03,2.606273803710937500e+02,1.209699462890625000e+03,1.327666015625000000e+02,6.355040527343750000e+03,4.036192871093750000e+03,5.369018554687500000e+00,1.739570434570312500e+03,1.022561889648437500e+03
2.901115417480468750e+00,6.103515625000000000e-05,2.822875976562500000e-04,3.615408325195312500e+01,3.334286621093750000e+03,8.846969604492187500e-01,3.927469482421875000e+03,1.579032135009765625e+01,4.626092285156250000e+03,2.399591064453125000e+03,4.441585449218750000e+03,2.593994140625000000e-04,1.211362988281250000e+04,4.177856445312500000e-02,4.643630981445312500e-01,1.144892333984375000e+03,2.822875976562500000e-04,2.365112304687500000e-04,1.275498657226562500e+03,5.690938110351562500e+02,2.652534484863281250e+00,1.296997070312500000e-04,8.596511840820312500e+00,1.983642578125000000e-04,1.149773681640625000e+03,9.155273437500000000e-05,3.523896789550781250e+01,2.407843261718750000e+03,7.969573974609375000e+00,1.602172851562500000e-04,1.197639465332031250e+02,1.596993750000000000e+04,1.068115234375000000e-04,3.814697265625000000e-04,2.900367675781250000e+03,2.160919433593750000e+03,2.744429687500000000e+03,2.814032958984375000e+03,1.217994689941406250e+00,4.491500854492187500e+01,4.750609741210937500e+02,8.140846252441406250e+00,2.212524414062500000e-04,1.000640411376953125e+02,5.449175415039062500e+02,1.166600799560546875e+01,5.693369628906250000e+03,2.494504150390625000e+03,7.400512695312500000e-04,9.972143554687500000e+02,3.131773376464843750e+02
3.585815429687500000e-04,6.103515625000000000e-05,1.525878906250000000e-04,9.335327148437500000e-02,2.766068603515625000e+03,3.280639648437500000e-04,3.370102050781250000e+03,3.697875976562500000e+00,4.396141113281250000e+03,1.427996948242187500e+03,4.152955078125000000e+03,1.525878906250000000e-04,1.144143359375000000e+04,4.348754882812500000e-04,2.670288085937500000e-04,6.319210205078125000e+02,2.822875976562500000e-04,1.220703125000000000e-04,8.572042236328125000e+02,1.213512725830078125e+02,5.874633789062500000e-04,1.296997070312500000e-04,1.803665161132812500e-01,1.983642578125000000e-04,6.488928833007812500e+02,9.155273437500000000e-05,1.923980712890625000e-01,1.161563964843750000e+03,7.968055725097656250e+00,1.602172851562500000e-04,3.426718139648437500e+01,1.294911816406250000e+04,1.068115234375000000e-04,3.814697265625000000e-04,1.411880615234375000e+03,1.762154663085937500e+03,1.375699584960937500e+03,2.640531494140625000e+03,4.043579101562500000e-04,1.998901367187500000e-03,7.493200683593750000e+01,1.339721679687500000e-02,1.449584960937500000e-04,1.256734466552734375e+01,1.022979736328125000e+01,1.695251464843750000e-02,4.827852539062500000e+03,2.008414550781250000e+03,2.975463867187500000e-04,3.415601806640625000e+02,4.293891906738281250e+01
1.907348632812500000e-04,6.103515625000000000e-05,9.155273437500000000e-05,1.113891601562500000e-03,1.675038818359375000e+03,2.441406250000000000e-04,2.629952148437500000e+03,6.256103515625000000e-04,3.739476074218750000e+03,4.293279418945312500e+02,3.928298339843750000e+03,1.525878906250000000e-04,9.963946289062500000e+03,2.670288085937500000e-04,1.831054687500000000e-04,1.940690002441406250e+02,2.136230468750000000e-04,1.144409179687500000e-04,3.941891479492187500e+02,1.595864868164062500e+01,4.882812500000000000e-04,1.296997070312500000e-04,4.501342773437500000e-04,1.983642578125000000e-04,2.671574096679687500e+02,9.155273437500000000e-05,2.212524414062500000e-04,3.213973083496093750e+02,7.967124938964843750e+00,1.602172851562500000e-04,6.477088928222656250e+00,1.266089355468750000e+04,1.068115234375000000e-04,3.662109375000000000e-04,5.820947875976562500e+02,1.135798706054687500e+03,9.698608398437500000e+02,2.497758056640625000e+03,3.128051757812500000e-04,1.754760742187500000e-04,6.194305419921875000e-02,1.285552978515625000e-02,1.449584960937500000e-04,2.822875976562500000e-04,6.835937500000000000e-03,9.155273437500000000e-05,4.480537109375000000e+03,1.207957153320312500e+03,2.975463867187500000e-04,7.360508728027343750e+01,5.932083129882812500e-01
